# Length, Width, Layers
1.591331371386777676e+02,1.209423706407293650e+02,1.225000261751792108e+00
1.592036247529754860e+02,1.265568857164966659e+02,1.320887695172821008e+00
1.579774420219247872e+02,1.234750004887478951e+02,1.474016740095629885e+00
1.565536339958300687e+02,1.274987588942882297e+02,1.107830530814012837e+00
1.524530846168945573e+02,1.222582565460000126e+02,1.233050206074146837e+00
1.548269641387525439e+02,1.202543248565787621e+02,1.114660335262955604e+00
1.510462891432056836e+02,1.228840148627609778e+02,1.310071411846000622e+00
1.514067979710475242e+02,1.217657245184139896e+02,1.172037213894140617e+00
1.563446262073559012e+02,1.288382763804308411e+02,1.449101470024160898e+00
1.559536194509351219e+02,1.258602977240849725e+02,1.888371170575667168e+00
1.565208817566427228e+02,1.231616678744972830e+02,1.771646287045047563e+00
1.597384164528263852e+02,1.378333119357332066e+02,1.363078298713739311e+00
1.513003193377434457e+02,1.359750791433176573e+02,1.158121602385990823e+00
1.595432962370181258e+02,1.358641986453635297e+02,1.195636486059802550e+00
1.563311331176399790e+02,1.309449322623515570e+02,1.314175648477085456e+00
1.503368049520195484e+02,1.380666088556778561e+02,1.178958182231414131e+00
1.548990680944310725e+02,1.395086083436518720e+02,1.134636698431130908e+00
1.576305170027468137e+02,1.353492925754192981e+02,1.298643574956472424e+00
1.555299059086758859e+02,1.328009537826551139e+02,1.088499406936467295e+00
1.531509540572245101e+02,1.339924876800376410e+02,1.364894644900964682e+00
1.507475031320306016e+02,1.342539992610956006e+02,1.032012619321639679e+00
1.520467053720205683e+02,1.324527668295027070e+02,1.184103596102711986e+00
1.580009507004129432e+02,1.380214039637251915e+02,1.432506680725224690e+00
1.558029644073344855e+02,1.342854719818357125e+02,1.359185069875646912e+00
1.512291996391984412e+02,1.390755772448895300e+02,1.454628212157900169e+00
1.538923789729695955e+02,1.361957922555082234e+02,1.191082210736762681e+00
1.583973772420260673e+02,1.328219380751847041e+02,1.266610843270552955e+00
1.538581245567567066e+02,1.345043751157638496e+02,1.047601014158614063e+00
1.515573388772855594e+02,1.384121933042134174e+02,1.059925896890847374e+00
1.598197021626734227e+02,1.385312994385984098e+02,1.073087574097214114e+00
1.532071120202904240e+02,1.393079046125664604e+02,2.314322338010085467e+00
1.508400024823962724e+02,1.316609301534009262e+02,2.350982753294629468e+00
1.500082439865256845e+02,1.374381795864989328e+02,2.218471659585390832e+00
1.505438045188868443e+02,1.331556277860055957e+02,2.289271937281317282e+00
1.542983144199677952e+02,1.360584662944540355e+02,2.210239814671916214e+00
1.590307531286126732e+02,1.391271083388367629e+02,2.361092334083142674e+00
1.514933042628321971e+02,1.367796843755117209e+02,2.490029740063856245e+00
1.532992860791798932e+02,1.367354185499446828e+02,2.002589083419980653e+00
1.593564289240211167e+02,1.308241369617401233e+02,2.264870605751379884e+00
1.540797430968088406e+02,1.363542140769974935e+02,2.108691982190560310e+00
1.596428447737122838e+02,1.381226774260131833e+02,2.248849049930105259e+00
1.563514347163939817e+02,1.305769141559957518e+02,2.183927412753706498e+00
1.560255912747414300e+02,1.399450842395813481e+02,2.401842156984709487e+00
1.563061384881908396e+02,1.324598694750480945e+02,2.030701094848974542e+00
1.539131499330990778e+02,1.341607884897406393e+02,2.380727377964830804e+00
1.579042989280948746e+02,1.327120427380514229e+02,2.130471385369477666e+00
1.568112475072651932e+02,1.329381978558820663e+02,2.495472051814037417e+00
1.532412965640331777e+02,1.373239662168862196e+02,2.068851269077277788e+00
1.534563024537989406e+02,1.364911197809469172e+02,2.489252040535097521e+00
1.584102734446076113e+02,1.343498996091423692e+02,2.105159888344805275e+00
1.581816695424719796e+02,1.336424472208402960e+02,2.470735832725841963e+00
1.507396804174045712e+02,1.355268824572895880e+02,2.108528518715563127e+00
1.546310126087034007e+02,1.355578538505300514e+02,2.235484433361134116e+00
1.546328437023753395e+02,1.380852987913697802e+02,2.027974182676114179e+00
1.572099108640480836e+02,1.376884784709970120e+02,2.329852855103527354e+00
1.551020293556474314e+02,1.306282053605306146e+02,4.804899005883198626e+00
1.534824822650762712e+02,1.309882496452704004e+02,4.598563669688640942e+00
1.540067584271188252e+02,1.431563981683979989e+02,2.429879756102544697e+00
1.524714395615591513e+02,1.446646278338436673e+02,2.209950035644500321e+00
1.589783880483710732e+02,1.477230856351672514e+02,2.196386286938315280e+00
1.502078623043680636e+02,1.479330345200742727e+02,2.467223935083269204e+00
1.538729205467679151e+02,1.438861974920340572e+02,2.404061483911215991e+00
1.531341776270168964e+02,1.418414830213092728e+02,2.238667068852092434e+00
1.535932705759665851e+02,1.467225997754802052e+02,2.208181798728164225e+00
1.560342881664825256e+02,1.490484223747894816e+02,2.203405363706928632e+00
1.578205020695553458e+02,1.445903314864665958e+02,2.040967866370031025e+00
1.527882922843564302e+02,1.451031507187555007e+02,2.024293766786727566e+00
1.511230839755920101e+02,1.414054773372516536e+02,2.343145342466421699e+00
1.599617354923502432e+02,1.458299455509120435e+02,2.350876670529953305e+00
1.597407884811194663e+02,1.419399763982165155e+02,2.445030326819137567e+00
1.549268311174643884e+02,1.413556289826107957e+02,2.005733104122924715e+00
1.550579158316815551e+02,1.436385636757594568e+02,2.346048971269026673e+00
1.527422588523128582e+02,1.447552654115977475e+02,2.007959645548055505e+00
1.531482545462739040e+02,1.445633795267068535e+02,2.099106258591898921e+00
1.580145766630776336e+02,1.431533587526490976e+02,2.241102323900586946e+00
1.581619363219300567e+02,1.417988898195382603e+02,2.191397371323386967e+00
1.567217876887698651e+02,1.477824206658304718e+02,2.035673405733468666e+00
1.558364255756301304e+02,1.406164008545556214e+02,2.495944328311108684e+00
1.563849796731924471e+02,1.448057930915029772e+02,2.149484395625089750e+00
1.539964500308424817e+02,1.418068946885014725e+02,2.028251112672782241e+00
1.528398920870390327e+02,1.460395610799311896e+02,2.292053578487714738e+00
1.518649176866959749e+02,1.483416283156427653e+02,2.196497730709379148e+00
1.638185581932059449e+02,4.160040550291942196e+01,1.487438306423039869e+00
1.630182609465610710e+02,4.626851497858568507e+01,1.164228368270920466e+00
1.667906739023821103e+02,4.641880522918123830e+01,1.253951807870518298e+00
1.615432798981005647e+02,4.263419401730929792e+01,1.210315021372787792e+00
1.610790443171783863e+02,4.666579129490952482e+01,1.461025671296781070e+00
1.672241382372959322e+02,4.416938926204722549e+01,1.229028029621825890e+00
1.637659175620623841e+02,4.912857086093345060e+01,1.213342096139363946e+00
1.665005574062259655e+02,4.882521677926166603e+01,1.128050373103171022e+00
1.629230102329862859e+02,4.068455187008760987e+01,1.019318597798281045e+00
1.673179194817963378e+02,4.862810533195923313e+01,1.019772424919202169e+00
1.679220148349965598e+02,4.018456624200591421e+01,1.407310047020101873e+00
1.677853634934728575e+02,4.326673418189557196e+01,1.165268003568023403e+00
1.659588170109616954e+02,4.208332041705470772e+01,1.432166012379912701e+00
1.641005709748411334e+02,4.773000040631960417e+01,1.364664440197134621e+00
1.687244057731654152e+02,4.562568250735817088e+01,1.493585295008526437e+00
1.694919713132872801e+02,4.854008866736256067e+01,1.443487435456832557e+00
1.681348823504337417e+02,4.282160472816545393e+01,1.346162628372786552e+00
1.603698950324271948e+02,4.263660036396166220e+01,1.422902822526107336e+00
1.655100987828926407e+02,4.339373573292700570e+01,1.194330170754545284e+00
1.676584368655824164e+02,4.156604388803015127e+01,1.480925911963835828e+00
1.625393088785407087e+02,4.739526267869896969e+01,1.076717259114989833e+00
1.670759880076702757e+02,4.798374998795050317e+01,1.119606941154274837e+00
1.605065887865759180e+02,4.799419367310405704e+01,1.428649086842156635e+00
1.678692391849064904e+02,4.654673374295679622e+01,1.143684874156369879e+00
1.672176955877663147e+02,4.789532120487281475e+01,1.211430379520657130e+00
1.626100880413747234e+02,4.925222939443033709e+01,1.359689810782531261e+00
1.671474020810929915e+02,4.950477312432204258e+01,1.414923222009654147e+00
1.643567202980683533e+02,4.612678090204219927e+01,1.328428306640736301e+00
1.612083765434448992e+02,4.341528025606628205e+01,1.102764402264121202e+00
1.601877303300944959e+02,4.354815753787153909e+01,1.025772186473807190e+00
1.692496803821464937e+02,4.147729735382492322e+01,1.392224199373699456e+00
1.645740435925417842e+02,4.062391255985521354e+01,1.307286198506508290e+00
1.670612499603345782e+02,4.298130583789375692e+01,1.194522946634923422e+00
1.670969802857224522e+02,4.463347755237491299e+01,1.143504946380407450e+00
1.620751299002733958e+02,4.696277783585836119e+01,1.295682060982073835e+00
1.666600865085981695e+02,4.267873585916807144e+01,1.162899303197879597e+00
1.622136832379257214e+02,4.817224967809178793e+01,1.419345395634887375e+00
1.687936334459615182e+02,4.937365303022319551e+01,1.218939524211572589e+00
1.615311518654073382e+02,4.830910417267418211e+01,1.172534760374461804e+00
1.635356754528314696e+02,4.602883527294454069e+01,1.156708450217480033e+00
1.641456989469715495e+02,4.443048502144922907e+01,1.247229701941935831e+00
1.644222817480811898e+02,4.346473187056240306e+01,2.182617514412177329e+00
1.685414242434894732e+02,4.346140279469337742e+01,2.217952384708661295e+00
1.645439806347608567e+02,4.482092158211105470e+01,2.388946829674721606e+00
1.648887339648607906e+02,4.713823769377632544e+01,2.016758551531107724e+00
1.666034008746910615e+02,4.223881741239921439e+01,2.073661503926737204e+00
1.608348562943569675e+02,4.754329615933013287e+01,2.332185062227256633e+00
1.693350000302411331e+02,4.054797393143288531e+01,2.252620013625773687e+00
1.658336581545572983e+02,4.875985748284929855e+01,2.234318607555978886e+00
1.608859317963924127e+02,4.633917966937987387e+01,2.338517284030021237e+00
1.689685692462093414e+02,4.611673480448831697e+01,2.498777316551398897e+00
1.611246705577490843e+02,4.860509306051964984e+01,2.228359160780444270e+00
1.658968851123476327e+02,4.167345639449082029e+01,2.044258466032378152e+00
1.606864591527896380e+02,4.711819228315801666e+01,2.465569952307178347e+00
1.626303222211810464e+02,4.714093771340602501e+01,2.386612294706671022e+00
1.632751772108958335e+02,4.412268459516805308e+01,2.197788146658337105e+00
1.667678176072961094e+02,4.606124751918827798e+01,2.460957443947011658e+00
1.621290936806556999e+02,4.770002811991381719e+01,2.205684849404719206e+00
1.658652925799400748e+02,4.099119039854866742e+01,2.381180740372942584e+00
1.688541336222570521e+02,4.695259637543622944e+01,2.387468845334963063e+00
1.666197104523482437e+02,4.179998866850730366e+01,2.021074078501398308e+00
1.673248715827020305e+02,4.047952104972466714e+01,2.220152124754234180e+00
1.640793281142505009e+02,4.462873181011239154e+01,2.293958651462366660e+00
1.645898107374798940e+02,4.385002933864037544e+01,2.266764957759585197e+00
1.653237875125417702e+02,4.557523829570625651e+01,2.094711427840993068e+00
1.650853890844555849e+02,4.828885343311353751e+01,2.219282705177648030e+00
1.638120827148331387e+02,6.103260700994231058e+01,1.370535573807551089e+00
1.600397202468720366e+02,6.087637875762850115e+01,1.302235608511911114e+00
1.620010754842270444e+02,6.261640208574260669e+01,1.380051532792355484e+00
1.672316391304285048e+02,6.556727531319795332e+01,1.208988778569047851e+00
1.637061727102217787e+02,6.272228143609817153e+01,1.071888271950821148e+00
1.608060680116693675e+02,6.496872217841104202e+01,1.106565303476853446e+00
1.669548393352280868e+02,6.255162167631843317e+01,1.269899359373652725e+00
1.601480459888264249e+02,6.522652562921946640e+01,1.022320146326860524e+00
1.691245910104499046e+02,6.794943871793482515e+01,1.247916946602590560e+00
1.631619400063557350e+02,6.912041485929231044e+01,1.332480713367491187e+00
1.620787297478639175e+02,6.216133943245867499e+01,1.070855091614303367e+00
1.679845222164094309e+02,6.207918667965885362e+01,1.270733953623605084e+00
1.601729010811907017e+02,6.911712201707734948e+01,1.104674325077001917e+00
1.607933157456120057e+02,6.601483397962896049e+01,1.437522491547323700e+00
1.684132971781661468e+02,6.879221802885929549e+01,1.229258922616476291e+00
1.659280345843529005e+02,6.573710357045092678e+01,1.418651267729266197e+00
1.649516457746356650e+02,6.804455996615907054e+01,1.362816609302144322e+00
1.660730774294657692e+02,6.059379029676776440e+01,1.487891515417758104e+00
1.661606781788686362e+02,6.241213430547867347e+01,1.119474769143907533e+00
1.601166122997493346e+02,6.213628543888044931e+01,1.410211023921681850e+00
1.621828580387896750e+02,6.736029185631306859e+01,1.335305438836582370e+00
1.670658215240992774e+02,6.672644096894562438e+01,1.344260848288121757e+00
1.623266715899089263e+02,6.724094238053683625e+01,1.293997557470513593e+00
1.623540182366202771e+02,6.936093266578423311e+01,1.487757104510581296e+00
1.694288094077794256e+02,6.616924225278188487e+01,1.133265801903738490e+00
1.656175980316998846e+02,6.703119549183389836e+01,2.345888184072543403e+00
1.684314541888777512e+02,6.561597410280161569e+01,2.022165855418755598e+00
1.688665432260249872e+02,6.961831070379432163e+01,2.365007184667098361e+00
1.607860045802736693e+02,6.018239295249424003e+01,2.079561421753189254e+00
1.614593885164640596e+02,6.481898093409584760e+01,2.033606235565746712e+00
1.691406848006979828e+02,6.785033237051808896e+01,2.026964106401670129e+00
1.644497243891511289e+02,6.586844110103926653e+01,2.362206865100068054e+00
1.688092342536584169e+02,6.191165183601029298e+01,2.032708966940156348e+00
1.624230115123829137e+02,6.487120393239912630e+01,2.353674618304683275e+00
1.601071849252717527e+02,6.074020544358366891e+01,2.108647444545365346e+00
1.644505797754532921e+02,6.154886208041377671e+01,2.155846853127846963e+00
1.601333678108269112e+02,6.189788804869459682e+01,2.470279592268140867e+00
1.656602259888968831e+02,6.725599881501665323e+01,2.100948340804683845e+00
1.649999141157984184e+02,6.030680563899821323e+01,2.078432006447503699e+00
1.654120156109881634e+02,6.987640897598657830e+01,2.213536409831183160e+00
1.687875270890198180e+02,6.201654464297337199e+01,2.254055357311148367e+00
1.603395744389646040e+02,6.120437895555875940e+01,2.423435216936866698e+00
1.602231666156755523e+02,6.094738948280787838e+01,2.163499710259598530e+00
1.645458277661307989e+02,6.775975773956545822e+01,2.037619519762993825e+00
1.620150250319086354e+02,7.426881408055700717e+01,1.071827220272031589e+00
1.621509227151873915e+02,7.137532255798853953e+01,1.358776757920155287e+00
1.626350990001465959e+02,7.356825108179998551e+01,1.153730627805433118e+00
1.623739655910321744e+02,7.209063306732512899e+01,1.252772910685173935e+00
1.683395525297793256e+02,7.420369009225355228e+01,1.473055625372171384e+00
1.695560139495829048e+02,7.913507356983619445e+01,1.077596666490836963e+00
1.607063926821574853e+02,7.420149932549659866e+01,1.107035302312357361e+00
1.667644388477527002e+02,7.888208311355853652e+01,1.392697663733742264e+00
1.687862496509839048e+02,7.445857626253241790e+01,1.377830834562629336e+00
1.624679020929466731e+02,7.537377911616903248e+01,1.020288678690628892e+00
1.644500196066667286e+02,7.190837636551604817e+01,1.310651450006754759e+00
1.670398341788455525e+02,7.548125995647511388e+01,1.426317851929678859e+00
1.624532537333960533e+02,7.230211122387561318e+01,1.457074492936866417e+00
1.688521702519795156e+02,7.920575945336936741e+01,1.234456275044014895e+00
1.603851189066009795e+02,7.897284974255711631e+01,1.396532998694867356e+00
1.664127978789446161e+02,7.790864887823796892e+01,1.009320306197920569e+00
1.666350653327825455e+02,7.156590951919497456e+01,1.344625433235827616e+00
1.686666372914060901e+02,7.038628974773973823e+01,1.452237117188717619e+00
1.685240019132021132e+02,7.742786437709077063e+01,1.268467365124764434e+00
1.645735372190410999e+02,7.374463393398460198e+01,1.476126774086529814e+00
1.625578969754672585e+02,7.240135681471524265e+01,1.071424847905079414e+00
1.674760265965688859e+02,7.689132716562531300e+01,1.402761848121487853e+00
1.636970639087064967e+02,7.393719065867368556e+01,1.248270910441086512e+00
1.684668566284916267e+02,7.694069148738849151e+01,1.209111030144216059e+00
1.647509285142623412e+02,7.516121006159778517e+01,1.105689656816495114e+00
1.612282398030721708e+02,7.297562213390430941e+01,1.048765578543143784e+00
1.621140575298621798e+02,7.787360775800701163e+01,1.173694935074528711e+00
1.683723997360747262e+02,7.108371808941194558e+01,1.142136419127113722e+00
1.602070009408367071e+02,7.868592802189650115e+01,1.116233552458484546e+00
1.640803638821940069e+02,7.506167385057659658e+01,1.405194010856439135e+00
1.679242945288346220e+02,7.414736633538429089e+01,1.233118551213962188e+00
1.656926399133936911e+02,7.568283875341511191e+01,1.462850107349554118e+00
1.640257196847639989e+02,7.869405377590400974e+01,2.107307678014545882e+00
1.620713078546710051e+02,7.397662502104216742e+01,2.204058263018138675e+00
1.635035933328879025e+02,7.740996912133121555e+01,2.192201584746732657e+00
1.659218046961550499e+02,7.004636224278002032e+01,2.010861646920907297e+00
1.609862142408957766e+02,7.863212846240789133e+01,2.099019193943462369e+00
1.638892694632008613e+02,7.739710384580433811e+01,2.231403434428481880e+00
1.636298440054460741e+02,7.911867470016986204e+01,2.294921163102490613e+00
1.605167151296637371e+02,7.302090855337418418e+01,2.037785074792575646e+00
1.696982873498921265e+02,7.759139876835594407e+01,2.301752725003521238e+00
1.688247491600778858e+02,7.958084412179846368e+01,2.422181253140093027e+00
1.612394888576485243e+02,7.785623414227278261e+01,2.046204070118332830e+00
1.689144876758321629e+02,7.598414595619014733e+01,2.031914829374095177e+00
1.649794847875106711e+02,7.587390128392291899e+01,2.196669638303068606e+00
1.633833374684724049e+02,7.362888808436238719e+01,2.200176202616129562e+00
1.612678648113439692e+02,7.359326076390509286e+01,2.410507309032129619e+00
1.689160360609406553e+02,7.250500935949685299e+01,2.268359213654263851e+00
1.657574444205259852e+02,7.606060167778089465e+01,2.748610230731723725e+00
1.675789750396338320e+02,7.928491381356883494e+01,2.553269077212711569e+00
1.630322178412026233e+02,7.765902432641370012e+01,2.686202826771409757e+00
1.643185191967309606e+02,7.590538202956709313e+01,2.539696199595870230e+00
1.614778609688039808e+02,7.151667679981134995e+01,2.996850576704583435e+00
1.672536605209129164e+02,7.681258868527024219e+01,2.569168496569322446e+00
1.689272263928975235e+02,7.886345861084208764e+01,2.524862476253797006e+00
1.615433063780099303e+02,7.378763946120575667e+01,2.735686776207910675e+00
1.624386143686152764e+02,7.939552967313179010e+01,2.565187825603822080e+00
1.663821210045633450e+02,7.418191368523218898e+01,2.685154741540543899e+00
1.631810614324787707e+02,7.346667266302749510e+01,2.924482095976515428e+00
1.651786379645386944e+02,7.581045576070394532e+01,2.619291241809340143e+00
1.676604437328924746e+02,7.669887350805103665e+01,2.940124982865622183e+00
1.667685934441838356e+02,7.849831667291337567e+01,2.560651359919381420e+00
1.647294678897557958e+02,7.259256704680188932e+01,2.911310449714392679e+00
1.652689919304265516e+02,7.087145776375254513e+01,2.508625117262764270e+00
1.660593694847432005e+02,7.878959280972442514e+01,2.680548275316632090e+00
1.612219609400849549e+02,7.094476798586620703e+01,2.767505162987918155e+00
1.616267576349906676e+02,7.278973751193457531e+01,2.663132904008797208e+00
1.676713530894582505e+02,7.554898659737516198e+01,5.613458496502369499e+00
1.632848665530497954e+02,7.927107815201074459e+01,5.979911958104709768e+00
1.648191170248895787e+02,7.722303337375775811e+01,5.642487449938418109e+00
1.625948794216569695e+02,7.840838267095213610e+01,5.709575268220871358e+00
1.646583932709883413e+02,7.084037769366865689e+01,5.686841197609378895e+00
1.684327687264812994e+02,7.542263020037891863e+01,5.738661096642895920e+00
1.692528679006071854e+02,7.097749015367301695e+01,5.811274429172553546e+00
1.612258392124868180e+02,7.999957929171793580e+01,5.632231415884163539e+00
1.679886617039426540e+02,7.843718345779646484e+01,5.600155082416551799e+00
1.611360587369093480e+02,7.428268748926741694e+01,5.738600284457289646e+00
1.619242579127958095e+02,7.847862743969409394e+01,5.901879834880544351e+00
1.649536310998739168e+02,7.697716083263142650e+01,5.980658590524538631e+00
1.662701006233421879e+02,7.136661279449069184e+01,5.774661245960686529e+00
1.631563274948412356e+02,7.824020810443214202e+01,5.835054351414214580e+00
1.640680249583220416e+02,7.964077750015059110e+01,5.701858606930504614e+00
1.643121832703240557e+02,7.947125209049730188e+01,5.517709893402461319e+00
1.620243429687631931e+02,7.445439664260912593e+01,5.544683391318860011e+00
1.685229032448548310e+02,7.328501341030967353e+01,5.572835884830857900e+00
1.664512087799932374e+02,7.031350609813674168e+01,5.655369620401709874e+00
1.656844184161552107e+02,7.054643382098191751e+01,5.870103671862058725e+00
1.666992304943808847e+02,7.287349587078044522e+01,5.753818026183110668e+00
1.669766732560219396e+02,7.248016272474656319e+01,5.626514322217277098e+00
1.656813497692896533e+02,7.869401108813707424e+01,5.688339213864066046e+00
1.663470524360102445e+02,7.195233077776045150e+01,5.836290733006826770e+00
1.613517808293944711e+02,7.708357026719420446e+01,5.830976813185019481e+00
1.692759197590002884e+02,8.620965306280331220e+01,1.267878329095337486e+00
1.689880090398243908e+02,8.382743976400669794e+01,1.216806598435626885e+00
1.613487364341262662e+02,8.861749665229604034e+01,1.476913133384072374e+00
1.687604834520117265e+02,8.849363865937611706e+01,1.163065984381277840e+00
1.644093793755972115e+02,8.731135870950033961e+01,1.139550426683238138e+00
1.678512573702927853e+02,8.638788010870683820e+01,1.273266420484715722e+00
1.601759213498005181e+02,8.094218129832643172e+01,1.448415918764706545e+00
1.639580075095051370e+02,8.019744778740827940e+01,1.353031367095509196e+00
1.652710563115181799e+02,8.178236621845711340e+01,1.384556982642550338e+00
1.666607021041355381e+02,8.985803768751473797e+01,1.349452163410295613e+00
1.624460672449848460e+02,8.635663623542443190e+01,1.377745981153806865e+00
1.641012824377385471e+02,8.236392750862812306e+01,1.244168853506175010e+00
1.658127511884829630e+02,8.894995655283240410e+01,1.011568793572647618e+00
1.695592288212504570e+02,8.203458078068466364e+01,1.024792415790141797e+00
1.670248500501169815e+02,8.408188814416536161e+01,1.483792952093639483e+00
1.698134016606172167e+02,8.695035905898362216e+01,1.057058419338807953e+00
1.691497809607384681e+02,8.480891874840263256e+01,1.096901079717157890e+00
1.663392517087266640e+02,8.949966947182997501e+01,1.458392487258094228e+00
1.630003979621938015e+02,8.390395599607660415e+01,1.368016419759970237e+00
1.623628863894719814e+02,8.682704769510111475e+01,1.185123372855300339e+00
1.642705774217710371e+02,8.239094152132538795e+01,1.030273283199655499e+00
1.601654961877021890e+02,8.929605498007501296e+01,1.465160704934041380e+00
1.684830494470754445e+02,8.581132933261687867e+01,1.105356537083155954e+00
1.661624867963466272e+02,8.980481559188106644e+01,1.279112876104623542e+00
1.646464891708671416e+02,8.211074811787709393e+01,1.172275330059730170e+00
1.651469576518454403e+02,8.626473825366814197e+01,1.371448055750979389e+00
1.662011386665971031e+02,8.305314453248142570e+01,1.056557437625262441e+00
1.605115131473090742e+02,8.673837698875715319e+01,1.113912871172903829e+00
1.696093813021053336e+02,8.724897999333387588e+01,1.496796666556060140e+00
1.690084026428497737e+02,8.926613329888348858e+01,1.157104769453757953e+00
1.663517826849351593e+02,8.156671568321731058e+01,1.110481972300095821e+00
1.641833102817131760e+02,8.628506162728264428e+01,1.433520009516267901e+00
1.648293749248953475e+02,8.134468102692353852e+01,1.022986586695436184e+00
1.644792204210763771e+02,8.039195957175311946e+01,1.157999379356129621e+00
1.610888360983789198e+02,8.497011982038105771e+01,1.408737081204740837e+00
1.666325656736053986e+02,8.136232754651761923e+01,1.194092299065318441e+00
1.676072037603374270e+02,8.418988226825794641e+01,1.326744264443348698e+00
1.605111302609170707e+02,8.786261726060804733e+01,1.378180807948455655e+00
1.638016317951560836e+02,8.993913109935748196e+01,1.175377861059894613e+00
1.671270215972928384e+02,8.707198572421069116e+01,1.365662534174049814e+00
1.641244450916925643e+02,8.420441485413741134e+01,1.421504497481973051e+00
1.615230994251343191e+02,8.749953087694538567e+01,8.947522990567909673e+00
1.674635324717005176e+02,8.627213933124050982e+01,8.744272627284699340e+00
1.690184335969564415e+02,8.447961236352060155e+01,8.506558971467548247e+00
1.637251330146070529e+02,8.049261907278467731e+01,8.634219119884065208e+00
1.629202130027537976e+02,8.661826901889763519e+01,8.886170790841338984e+00
1.668648753063912977e+02,8.304153303405415443e+01,8.749920413036912592e+00
1.649195361407172697e+02,8.664971976890723226e+01,8.505485559035630416e+00
1.654864711643357964e+02,8.221618729402925396e+01,8.574571860130937750e+00
1.613650298339062203e+02,8.350618558158099347e+01,8.742080355125626312e+00
1.617563963218437380e+02,8.942811692317278016e+01,8.528032714405947345e+00
1.609462660124369222e+02,8.513035431708966883e+01,8.655045031484622342e+00
1.644430746298590407e+02,8.392651741557303069e+01,8.753277652061768777e+00
1.685012959890947002e+02,8.879663908117377957e+01,8.850142813750160542e+00
1.655532209003830246e+02,8.035442828546050009e+01,8.852726500723774095e+00
1.626936761175657296e+02,8.780372888321072367e+01,8.898200754492467723e+00
1.630236089513271907e+02,8.656222557103956206e+01,8.965196527116304992e+00
1.699869815396458250e+02,8.805975778122633812e+01,8.898271945317993925e+00
1.630643369021740341e+02,8.179851428678941261e+01,8.994157586279380112e+00
1.652184615984377558e+02,8.744278807545633470e+01,8.801121995008166721e+00
1.616251828085632383e+02,8.406312477641287728e+01,8.698964285198396595e+00
1.688787307628663257e+02,8.705075796232328855e+01,8.865944158522761853e+00
1.652017364193035576e+02,8.433803529099743912e+01,8.739597472282403245e+00
1.661913482179363086e+02,8.442023489102419376e+01,8.657947910713003736e+00
1.680078373599586712e+02,8.693460160383689583e+01,8.602408561990687375e+00
1.631856951905331812e+02,8.116286825827167206e+01,8.855630816572311659e+00
1.694821194826894271e+02,9.426831664123106691e+01,1.104690444468156230e+00
1.672456663444851870e+02,9.193886842000858906e+01,1.309350732435496933e+00
1.617319093953401250e+02,9.187018028381677937e+01,1.439851466585947426e+00
1.607459580126171943e+02,9.176527810739210622e+01,1.458394021588648393e+00
1.637115045951215109e+02,9.678423836206282260e+01,1.249020167737268094e+00
1.648060638883229103e+02,9.404854831879455901e+01,1.498215863439459561e+00
1.614242934984396811e+02,9.986874659256960740e+01,1.062357282073056020e+00
1.656319108916277401e+02,9.082978058531928411e+01,1.441394190463244351e+00
1.675366080989199702e+02,9.890333545578018004e+01,1.038179276177000121e+00
1.681908581490777124e+02,9.960776342460061983e+01,1.335803690203145599e+00
1.653597937981389521e+02,9.653347672151315351e+01,1.265483215269698647e+00
1.612585738104125710e+02,9.354566896768585593e+01,1.247848394334043265e+00
1.685869449595564333e+02,9.260849640740143229e+01,1.446760481178609226e+00
1.665699653858632416e+02,9.982755922267307369e+01,1.370661084713300948e+00
1.620031739120266536e+02,9.829789207370971837e+01,1.280836526013759746e+00
1.699354904810894880e+02,9.692075726805691716e+01,1.480192395612969225e+00
1.644104995518224825e+02,9.452127197734343156e+01,1.056227972364703671e+00
1.618454616983212304e+02,9.849232129370481914e+01,1.379635743710075912e+00
1.621463950872519604e+02,9.070701155180174169e+01,1.288660483525829736e+00
1.653500799702028132e+02,9.241857947631778814e+01,1.423905085638837331e+00
1.668236713943580298e+02,9.107089086954324841e+01,1.408873843407710158e+00
1.619437482168901852e+02,9.175149775898172777e+01,1.113096678205550027e+00
1.657705351166603407e+02,9.341283817834882086e+01,1.204905162847081934e+00
1.623193353045959668e+02,9.847696916060702677e+01,1.386629095617710750e+00
1.639053685771848734e+02,9.714603002499899276e+01,1.397935424329789011e+00
1.605840293450903005e+02,9.076527221955024061e+01,1.427585151636597383e+00
1.619572299417172871e+02,9.222293280430589846e+01,1.169012360983921139e+00
1.634027720347891943e+02,9.233996966212558277e+01,1.285898652551815236e+00
1.691539724752530560e+02,9.478604854378329492e+01,1.160716122717129428e+00
1.631209463501793095e+02,9.707961632101998362e+01,1.399419917600081442e+00
1.624500068251009566e+02,9.706472939929690824e+01,1.049042568695034650e+00
1.633805593823434208e+02,9.354605395656707856e+01,1.380800862236232884e+00
1.610000396477384186e+02,9.861770952821254355e+01,1.382740987909408137e+00
1.673921445456215054e+02,9.790948399209568720e+01,1.054297827633151829e+00
1.691860682070107487e+02,9.952852739407377669e+01,1.450309965298481885e+00
1.603543945806168836e+02,9.955191170760998887e+01,1.282319236639759774e+00
1.655659951562990102e+02,9.823666891202775275e+01,1.445556064403899832e+00
1.692863423399204805e+02,9.141100678385792833e+01,1.007321189509646331e+00
