# Length, Width, Layers
2.089547136744829814e+01,2.928382948460759394e+01,1.926159655131858051e+00
2.172221471028527162e+01,1.271333533439775820e+01,1.769634710413616530e+00
1.213302130765222309e+01,4.709003058645624407e+00,1.589919832272859601e+00
2.516304567570889361e+01,2.483399980810252927e+01,1.672098736363882177e+00
1.827121920339572014e+01,9.035728299675774622e+00,1.353277508175058763e+00
3.875797839563168701e+00,3.770342482577562038e+01,1.895758499365507888e+00
2.989757733011821017e+01,5.162271408416181373e+00,1.687806260544134629e+00
6.004967424491343131e+00,1.610498361090695596e+01,1.559465220231786908e+00
1.893564077106635679e+01,3.778422874685618638e+01,1.339653218302277127e+00
1.618044331445062056e+01,5.941778850604939599e+00,1.218997664211888043e+00
1.973839511500207067e+01,6.122945069622174330e+00,1.850571734527147072e+00
2.531977787070214347e+01,2.777492735649246924e+01,1.780764969353716420e+00
2.893461777177700256e+01,1.265748556274380654e+01,1.753152415415525134e+00
1.407832017609240793e+01,2.665617119637669319e+01,1.492424901497837908e+00
2.051860150626469093e+01,3.038445194779691150e+01,1.472485342118414309e+00
2.231927199993588573e-01,4.441803063485347813e+00,1.186982595893002035e+00
2.880342213881353075e+01,4.639326082111812077e+00,1.313348399018882784e+00
3.395881163330184904e+01,2.963793011479067374e+01,1.595815888277048566e+00
2.937317421980043264e+01,1.196816877470908480e+01,1.352468562111873052e+00
3.616342372174499076e+01,1.822249118197939666e+01,1.513738751322525111e+00
1.035405262148455741e+01,2.919050506088320418e+01,1.563608152735303403e+00
6.604225907611134261e+00,3.549036397473632576e+01,1.292611084770187269e+00
2.584170794715800668e+01,1.134854530763428926e+01,1.065885363056651602e+00
4.313665023289998679e+00,1.544846592639347094e+01,1.330344619792805272e+00
7.603229630947359041e+00,2.278841530837627261e+01,1.357384703361810718e+00
1.288819594790004963e+00,3.541542434898740055e+01,1.069258552701052967e+00
3.938413994418550601e+01,3.214027727382993760e+01,1.484981638837313378e+00
1.999759276227248606e+01,2.726924120828002884e+01,1.889520464272093303e+00
3.305656182790944086e+01,1.940195530156333703e+01,1.085662186746365165e+00
1.904787387283729672e+01,5.330231331061447975e+00,1.623459834747530195e+00
2.145294054542781481e+01,2.324643988584973897e+01,1.854342065672339945e+00
2.057433356588498796e+01,1.539172344684547333e+00,1.140487058310408752e+00
1.304758972785220550e+01,3.548048108297413705e+01,1.116934029463367173e+00
3.847536414777312785e+01,8.476242494832973762e+00,1.428837112848256652e+00
1.820595254162260801e+01,2.386057356198016777e+01,1.863961355910488615e+00
1.007602853558282519e+01,3.853574226011544823e+01,1.354255967414278672e+00
1.869405536429077586e+01,1.051852920568515870e+01,1.093984197229206590e+00
2.042583001160177503e+01,2.002184404156181685e+01,1.279385607337927500e+00
3.880931133601669814e+01,1.998193667125790185e+01,1.583310702653859092e+00
4.172704096582036115e-01,6.348070566878161181e+00,1.119482757098198000e+00
3.659825510171052088e+01,3.371201009456159881e+01,1.530854821986650904e+00
5.063912150463201201e+00,7.733249544026032929e+00,1.339555998009748894e+00
1.730939557556770581e+01,5.765080738733439070e+00,1.566585924465193846e+00
3.633126664880017387e+01,3.796039922481129025e+01,1.071605941926017103e+00
1.589199691270403392e+01,5.512520963835685350e+00,1.462875881715449466e+00
1.456658524595741611e+01,1.141160631007106829e+01,1.684819842119764211e+00
1.753442955585168761e+01,1.484651858156196624e+01,1.707055395470916892e+00
3.803291829372015798e+01,1.802055655531668776e+01,1.992588913067888878e+00
2.227692634498725965e+01,1.250162307460197653e+01,1.189938063061196427e+00
3.974569361108642340e+01,2.724436491113342740e+01,1.558574178394243059e+00
3.409079253709662538e+01,5.797286606748395243e+00,1.576257594199510059e+00
3.118471227136640778e+01,7.900475342902897324e+00,1.134174427656134077e+00
4.465694059416485118e+00,1.974840149280745294e+01,1.040565495720009892e+00
2.244352123073142025e+01,8.007679989292091349e+00,1.061186683716712320e+00
4.005237488527857437e+00,3.879969917154868497e-01,1.318644449612806024e+00
2.603731867034407799e+01,3.661690420760729126e+01,1.873628000746546007e+00
2.850989966623704852e+00,1.036328468509138290e+01,1.116134597635637604e+00
1.789184756935897624e+00,1.830161183659324209e+01,1.586221468207420049e+00
1.725848155166262998e+00,3.885541833063798833e+01,1.823484892059364482e+00
1.293427554861976247e+01,3.017954029342106637e+01,1.827244586518808722e+00
2.905941147712721317e+01,3.955589972329102721e+01,1.077701868676920416e+00
3.309259222266135936e+01,2.947463034457665643e+01,1.276364155952144142e+00
1.845152045422876697e+01,1.029646734278739117e+01,1.524704892198843531e+00
3.372410709279782992e+01,1.005564807906652902e+01,1.262880565881889128e+00
9.013562665722844258e+00,2.366598213831406028e+01,1.192552672095962496e+00
1.702689619082079275e+01,9.535860374908281756e+00,1.616305712330701194e+00
3.534623611721815450e+01,3.367694036337740471e+01,1.667247321279507810e+00
1.756583626581516100e+01,1.873604704584044711e+01,1.104068775319604567e+00
6.921914666499926483e+00,2.880951934106749235e+01,1.141381050223562399e+00
2.475197860429278052e+01,2.396355083351943804e+01,1.390621649023413120e+00
1.286458084742048058e+01,7.459660676148081038e+00,1.783024020545709742e+00
1.392097122036743428e+01,5.952168522815468599e+00,1.135965448390523935e+00
2.423488376300564084e+01,1.040351618194672589e+00,1.889120698892116534e+00
1.486404114015590139e+01,2.846104181538988698e+00,1.063825821613679334e+00
4.391195611366982554e+00,2.179354366050388592e+01,1.555715419803646693e+00
1.644762334498997447e+01,3.489040853000064857e+01,1.994397267319590661e+00
3.873250449878371171e+01,1.726214029559507424e+01,1.452564005362771304e+00
3.956572673889201752e+01,3.934887061434566569e+00,1.603969674829025749e+00
3.305851474897109910e+01,7.727651490992935024e+00,1.106161900080493865e+00
3.421512047398391587e+01,3.505431039463533516e+00,1.271922002784975358e+00
2.519310730980892998e+01,3.710042951325309701e-01,1.465725565188605195e+00
3.886681924109954167e+01,3.196881250843763844e+00,1.047014011097383346e+00
4.640511904339645888e+00,3.302614751702521545e+01,1.526891496595550901e+00
2.410873305264025213e+00,3.460951986937947922e+00,1.749468082338417219e+00
2.586152789534622798e+01,2.615307514383463783e+01,1.085647701381829311e+00
1.503295809202220923e+01,2.527350617223125795e+01,1.671548952412247768e+00
3.594701625575717685e+01,2.083978472358931811e+01,1.611036662305929346e+00
1.116136065427007829e+01,2.933403545445090543e+01,1.493637583482615883e+00
1.981417986955671395e+00,9.023952024617898360e-01,1.552745147834027062e+00
2.567153024155899743e+01,2.927655700775424208e+01,1.112256703998151020e+00
3.099149467571662342e+01,2.155163689715448072e+01,1.557391032492290828e+00
3.218852613645670857e+01,8.658342500801072816e+00,1.242780424286661134e+00
3.914665609704576354e+01,2.912304202946009113e+01,1.265253046323587593e+00
1.714122524728834662e+01,2.910481730249106036e+01,1.962996758160545641e+00
1.584819525356752834e+01,2.851606138168735072e+01,1.571388834035474247e+00
3.758999042526119894e+01,2.996403757892498376e+01,1.437443255936174502e+00
1.544689674456535045e+01,1.562729460750685107e+01,1.316135333768846172e+00
3.707887712608793862e+01,1.057157080698432061e+00,1.372650029474699496e+00
3.030002607471882925e+01,5.807436964807832780e+00,1.497330228937094887e+00
7.159771186912031737e+00,3.173915272554560119e+01,1.871031994423218991e+00
1.379508210801085966e+01,1.100494819549819425e+01,1.685204579592479046e+00
2.168151357763627374e+01,2.224818860657816089e+01,1.484055764099370345e+00
1.344677954206106030e+00,3.825009756373609626e+00,1.432162728161140652e+00
3.126590622483237780e+01,1.539706683673067289e+01,1.378647013179511882e+00
3.659146577797858235e+00,6.744043775052110945e-01,1.418682891611563690e+00
3.890972200325444419e+01,9.331971598002670731e+00,1.691104872113106339e+00
3.467381172828875435e+01,1.166719362559898698e+01,1.616111357268774640e+00
1.413950241955694054e+01,1.158616906987290918e+01,1.012832418914590082e+00
2.512184808170453110e+01,1.934969776581926126e+01,1.353892350175647907e+00
3.412707556672267373e+01,2.138797232314465191e+01,1.204804196024464202e+00
3.878046286552957156e+01,8.984269514745610863e+00,1.085442472626052757e+00
3.992608316965001336e+01,1.078380521822161597e+01,1.427212520496227377e+00
2.967253609379265811e+01,3.318086055940517554e+01,1.601459168136920130e+00
3.907799276355523688e+01,3.195062004698862168e+01,1.860079236280403059e+00
2.029371820710887953e+00,3.488170775485780695e+01,1.659078284086324295e+00
1.968157344490776595e+01,3.197310311575262176e+01,1.446930906324595645e+00
1.409079494756539930e+00,3.644292601989337754e+01,1.722614451818938353e+00
2.720009836045473506e+01,2.942189868715576750e+00,1.490066167789409812e+00
1.867223769072339223e+01,2.958926407451090057e+01,1.186530061481111398e+00
1.530750685755060658e+01,4.841556829874882339e+00,1.035674948669294881e+00
2.045704140819437633e+00,1.409622990633176975e+00,1.497148394347858735e+00
9.412840756228586514e+00,3.152046617834341191e+01,1.150964666460266628e+00
3.045161544305479140e+00,1.218807116795871082e+01,1.010264794188802107e+00
1.965653351469387466e+00,5.124538834053931069e+00,1.939812176014930500e+00
6.142901350181393383e+00,3.184095947342704491e+01,1.919499015697041067e+00
2.006132239109352788e+00,3.071068064732521563e+01,1.689066031963908587e+00
5.919174940489213554e-01,3.759001485331227599e+01,1.515532797075724414e+00
1.424611314124260453e+01,2.310991584843567637e+01,1.449058095356954734e+00
1.000661144907684097e+00,2.222033176289825107e+01,1.274461036459208163e+00
8.035372657221948600e+00,1.267741718245453342e+01,1.650884201047148281e+00
1.573082948331136599e+01,1.973026770004819497e+01,1.948961203090275873e+00
2.039777110580514830e+01,3.212968386160780199e+01,1.695610398346871550e+00
1.072966191262573865e+01,6.277791581035727653e+00,1.736401872786923484e+00
3.285999770176051982e+01,3.517894059497268699e+01,1.629134223101141643e+00
2.588227318559130907e+00,1.157692915585055715e+01,1.580027273529041487e+00
3.250623154719512087e+01,3.401565772518551256e+01,1.830843232952968691e+00
4.840003350256854020e+00,3.425711677316540715e+01,1.157080923187913335e+00
8.968267100610670894e+00,9.512711059976460604e+00,1.812355702772259880e+00
1.649334650518269996e+01,3.122248722849860059e+01,1.697676908674735863e+00
2.465420305459824135e+01,6.029475830247439383e+00,1.741048431386916118e+00
1.961271069138156520e+01,1.645142423493339834e+00,1.678498040155569138e+00
2.787058481500706009e+01,1.736705882452533345e+01,1.582787347809355039e+00
3.777499908628180236e+01,2.103801131367920263e+01,1.982572588032204930e+00
3.231402072484527110e+01,3.242556145392382660e+01,1.015557040695706181e+00
2.388595902786150305e-01,3.751331600721786685e+01,1.445227909203519401e+00
7.348428835900517875e+00,3.457948151130803183e+01,1.173097235040938768e+00
1.695363613002784930e+00,1.533917160758622167e+00,1.542073082706164389e+00
1.706433513548171277e+01,3.876560872245273970e+01,1.823542367856092028e+00
3.070222424227452152e+01,1.650455011824299234e+01,1.308854035523300485e+00
3.100524788330250026e+00,2.950409106186286934e+01,1.300799723606910430e+00
2.566053998763909405e+01,2.901646622985248669e+01,1.249507898784536941e+00
3.234157603229921563e+01,2.108912800220769412e+01,1.936416270618651181e+00
3.794784394117733939e+00,1.390079031772697959e+01,1.084721848570556535e+00
7.097800968136840361e+00,3.957192628586396665e+01,1.269710634478975475e+00
4.867692507518111000e+00,1.485473668730005059e+01,1.069189845591262289e+00
6.951354015351247639e+00,8.840397731809064297e+00,1.741146760495838386e+00
2.304262869284298176e+01,2.464505648049310693e+01,1.551902935699185360e+00
3.754534272072282164e+01,4.488159654504451090e+00,1.409516224788950556e+00
1.087490628594448339e+01,2.254988109120006357e+00,1.888412811152280657e+00
3.346914439142654629e+01,9.096516213775679205e+00,1.171091612679710625e+00
2.323307436954782901e+01,1.289636702543089797e+01,1.707177935675367575e+00
3.063456807436925544e+01,1.967146391597461630e+01,1.623398325792264618e+00
2.784586671177719097e+01,1.224263018001425252e+01,1.339358995767982563e+00
2.082238358209675155e+01,2.848899838663544770e+01,1.122973718429774781e+00
1.674308578620565058e+01,8.540055835680782081e-01,1.340185658072463815e+00
1.782217841118634283e+01,2.398289859498419929e+01,1.690361586817851647e+00
2.136685243474729390e+01,3.472642699017025336e+01,1.373028609661262944e+00
3.706618203046371463e+01,9.505980050285444349e+00,1.076247529190735408e+00
3.451538520726291637e+00,3.199736341168392784e+01,1.948923731086078970e+00
1.580844836707695578e+01,3.212421000744360100e+01,1.855902030639384970e+00
1.487013795164186192e+01,1.193162158426817143e+01,1.071709092799464358e+00
8.321225770303346536e+00,3.075389706600656226e+01,1.591712242205597150e+00
1.409431310028950612e+01,1.728732941783524524e+01,1.569381391145859173e+00
8.882710363286632216e+00,5.445540884793489411e+00,1.047902281489829779e+00
3.628528645575813982e+01,2.356470418781070109e+01,1.584623782476252352e+00
4.539973317186407620e+00,3.939278317196380641e+01,1.837832026197181001e+00
1.109357263101516722e+01,1.466408449187600382e+01,1.988516683519721884e+00
1.716078180453844837e+01,2.951176776186645156e+01,1.065382253520201550e+00
1.034325461579515348e+01,3.906725663633273626e+01,1.788396338678084341e+00
2.609961121608030510e+01,3.092307914566184834e+01,1.746863944257191603e+00
3.411195944322764717e+01,2.493347452233169292e+01,1.016034855758038091e+00
1.454350636383173878e+01,1.625170905455096459e+01,1.907328967486413784e+00
3.496831060192412366e+01,1.638680365920370718e+01,1.375954439371008142e+00
3.168253924693196311e+01,2.579357433299277602e+01,1.159729107942564230e+00
3.172634090911895655e+01,3.749800480651470025e+01,1.705214257530366595e+00
3.276280177919986869e+01,1.009090829018251512e+01,1.320986204727076840e+00
1.824116729287962002e+01,1.485808949747535834e+01,1.086362890689844596e+00
3.070977127253567573e+01,1.819373851826170707e+01,1.713663400283181648e+00
7.551160671327186158e+00,2.391662489532486191e+01,1.363819082395262505e+00
3.259280942199702480e+01,3.667845620371826243e+01,1.903583024068213003e+00
3.544859653765388430e+01,9.773020127573008864e+00,1.080679626230214740e+00
3.579553347148230102e+01,1.257034176105895540e+01,1.431788849055482871e+00
4.024854938503472646e+00,1.164936662310736004e+00,1.226198643432908408e+00
4.392994080298251447e-02,1.621864768214816621e+01,1.926455624902744246e+00
1.654957296261384769e+01,3.898314099540318267e+01,1.950727619415546510e+00
3.425390158255509476e+01,2.642142217354422584e+01,1.655792724754978629e+00
3.947857158564958269e+01,1.136535457666226634e+01,1.307116438419042570e+00
2.285295325239906816e+01,4.675573206344307842e+00,1.025715910360049943e+00
1.647285466460196801e+01,3.911564231910817924e+00,1.471300438478989392e+00
3.274815803389089552e+01,1.173358515840682870e+01,1.380811601405122158e+00
2.866896709119437503e-02,1.009042282706899663e+01,1.014241848479989772e+00
1.237905021567927122e+01,2.650002444163374804e+01,1.447193971130145584e+00
1.660599409877582389e+01,2.236804370588961532e+01,1.113056019193875201e+00
2.212192236142116286e+01,3.986288208039454872e+01,1.365591269191600787e+00
2.709882785090547941e+01,3.875588732578093953e+01,1.800685278181052951e+00
2.984922074618767240e+01,3.128876212565968373e+01,1.282503979404768568e+00
2.017857503123901353e+01,1.995969230516220705e+01,1.501794201127906625e+00
1.947218142138645902e+01,9.815519673218773278e+00,1.969292694331618021e+00
2.529892523790140402e+01,2.723376792841211724e+01,1.714269469261139767e+00
2.406517933988521563e+01,1.608602086758704885e+01,1.654174625016623379e+00
9.281870109732084373e+00,7.369458487677702507e+00,1.923518286421606494e+00
2.617775313417858385e+01,3.652863634507738055e+01,1.387129160249485516e+00
3.599709299855020106e+01,2.926946784846750660e+01,1.028179394165523730e+00
2.150668023657350858e+01,3.480471848377202093e+01,1.747768342977470191e+00
3.920533494899012794e+01,8.622102887268571436e+00,1.260819159155937674e+00
3.636658095402318658e+00,3.757582145707606003e+01,1.891955866456579871e+00
1.096893084484479530e+01,2.061281446130559303e+01,1.656119135907061057e+00
1.654738191036960870e+01,3.418315008671297761e+01,1.153977415780546689e+00
3.311849707646841168e-01,2.413066559868459393e+01,1.081267008941315666e+00
4.752312372679363683e+00,1.007291696897959810e+01,1.288596146038428758e+00
3.429030490915042861e+01,2.939337925751742375e+01,1.197400733371318804e+00
2.282231489953246495e+01,1.847503598522575174e+01,1.036211065198806125e+00
9.877087675202261607e+00,5.417846087117399456e+00,1.465283588329252318e+00
7.125894999918092054e-01,1.488572040789177819e+01,1.696032788881881359e+00
2.783162620739528847e+01,2.257403832642331309e+01,1.087721374995533008e+00
3.404607104076914226e+01,2.549607293532331198e+01,1.957207885394611768e+00
1.741794216273667217e+01,2.747297401538436290e+01,1.835889247428368787e+00
2.167500281706184495e+01,2.960114908382731613e+00,1.727502822287402484e+00
2.795555452442987132e+01,2.670307279085945851e+01,1.941031427619006600e+00
1.933895577576179647e+01,4.826512564849818610e+00,1.202336975180109180e+00
2.691413433825672641e+01,3.323224225566532297e+00,1.344615751352777000e+00
6.828428344687127449e+00,1.277266863136933495e+01,1.613095130219146078e+00
3.384219164668783719e+01,3.256381846346093312e+01,1.348267181708978413e+00
2.588113406711910613e+01,2.033707698205712688e+01,1.111915510645617555e+00
1.709658833308498060e+01,2.323430066131009752e+01,1.344784198448257584e+00
3.646854238321685671e+01,2.717924676504468451e-01,1.540637834151449059e+00
9.947223222287121303e+00,9.086101839119065104e-01,1.669284966770606449e+00
1.384679458560129639e+00,3.885981524874063808e+01,1.288955610647597450e+00
1.818967969467584211e+01,1.057481567040234438e+01,1.553428704057050691e+00
1.962472456833673817e+01,3.073561018024581415e+01,1.319237776570218568e+00
1.237306822808391438e+01,3.579595118977094614e+01,1.860735055455377207e+00
3.709230927248632526e+01,1.130518250060651653e+01,1.574719981313212891e+00
1.921224499704021582e+01,2.135969058325738956e+01,1.241216322506003333e+00
3.913322175170299566e+00,3.883097925655025762e+01,1.621055985764100260e+00
7.821174841463638394e+00,3.714671767726036222e+01,1.736938343219368575e+00
2.080960409738507266e+01,2.934292555182805984e+01,1.398765397301540592e+00
3.224429517768364661e+01,5.442331245977531928e+00,1.768097963360565128e+00
1.201376589382555338e+01,1.902070992843598596e+00,1.865545699010627834e+00
2.977316833108516647e+01,1.659108276168923979e+01,1.824012585518091978e+00
1.956789130921263720e+01,2.669544770079106755e+01,1.169950099361585227e+00
3.080127664936562759e+00,2.121475030582648458e+01,1.255960396132979717e+00
3.909328044749085507e+01,8.830472908142382948e+00,1.380823653911833926e+00
2.237150336133197115e+01,6.120549707998912403e+00,1.282187873423490831e+00
6.236374900056542714e+00,2.293899991305787367e+01,1.005742692344714140e+00
8.581449828117575507e+00,7.309555235963371977e+00,1.096823339660806695e+00
9.019356087683089385e+00,2.515345333210208878e+01,1.977920132486423288e+00
1.242612080150370168e+01,3.575575913500627223e+01,1.973554901773012737e+00
1.635067903853828852e+01,3.488590688410031504e+01,1.285854484426603772e+00
3.815980514894293663e+01,3.614414534982100236e+01,1.781892813404114762e+00
1.212471308095708267e+01,2.373555046587939188e+01,1.980636108624959979e+00
1.765220577941695979e+01,3.835570424256986577e+00,1.690921865245643474e+00
4.264479879267519813e+00,1.010921761863506774e+01,1.595418641179998653e+00
1.447082621303022876e+01,3.652114149786773112e+01,1.266312070092303621e+00
1.405942499451514394e+01,3.447287099717764036e+00,1.785102997853885265e+00
3.314667452932223313e+01,3.779478788135887157e+01,1.445378566926708075e+00
3.917009424272330875e+01,2.437081450041729269e+00,1.380575755480205835e+00
3.598984342925936630e+01,3.687420840205866313e+01,1.039003859140989583e+00
2.542242485334666213e+01,3.735199731505361598e+01,1.784542259380409668e+00
3.822926139224303910e+01,2.258163957973274449e+01,1.926428307111334615e+00
3.309284887026318245e+01,7.442525577693608341e+00,1.484974931179692259e+00
1.835764588338655301e+00,4.175359144846324533e+00,1.371807314139653400e+00
3.667916756326114580e+01,2.505703562846282395e+01,1.804008857602571014e+00
3.933595491792725340e+01,2.846540880329620649e+01,1.054628098148161275e+00
7.061989844035547748e+00,2.372375783175923658e+01,1.008116369084383068e+00
2.402558266654317265e+01,5.548638767541729244e+00,1.993474609837979417e+00
3.359006313998072812e+01,1.250774574384301374e+01,1.413192930465363428e+00
3.191761399504743579e+01,1.983132869964046918e+01,1.303354462409003656e+00
9.834502069716553052e+00,1.291665837398941363e+01,1.910794488730461982e+00
1.549558579416766690e+01,3.468666402398321225e+01,1.466839511155153764e+00
1.329629858473082571e+00,3.203080882799033446e+01,1.598070442596797758e+00
1.871540828910560350e+01,1.684333573310272669e+00,1.474294615234297057e+00
2.716510031532354219e+01,3.387356313480602665e+01,1.198382300009507517e+00
1.579463783579591407e+01,3.006570224474512187e+01,1.935466376085948070e+00
1.514761764504976327e+01,1.877000120153291363e+01,1.557289573344340816e+00
1.401412515918464408e+01,6.364587614538854687e+00,1.324449498348488907e+00
5.156740216328570270e-01,2.363363627557938074e+01,1.744305513277862429e+00
1.376983000347379615e+01,3.052765306483811614e+01,1.848959782133821950e+00
3.911474016235295181e+01,1.331675848825044994e+01,1.261323256054831088e+00
5.485913211180757365e+00,2.720327848088484402e+01,1.279714584229952434e+00
2.490800720012811276e+00,1.069819856567587379e+01,1.044769673173063573e+00
1.897353455385568566e+01,1.010982318868896002e+01,1.722528641106834124e+00
2.566926787161485635e+01,3.355887519014782328e+01,1.598918747083557523e+00
2.061888455286691979e+01,1.627958264733023697e+01,1.163552121089882929e+00
3.861520272620297334e+01,2.835601586537217500e+01,1.390199470437279983e+00
3.714334392370897575e+01,1.020560156909552596e+01,1.493044864282519146e+00
8.909319894486511515e+00,4.781343221542031507e+00,1.190631591695881841e+00
1.399604197901711977e+01,2.935542865255208511e+01,1.663839078125417537e+00
1.430316963826260590e+01,3.651048818557187658e+00,1.451092103167152203e+00
2.256379037539824495e+01,9.688044291532849073e-01,1.035918544184611712e+00
2.617172981140296173e+01,2.008434889722922634e+01,1.435313226273855491e+00
1.119898909609320370e+00,1.743035330292297402e-01,1.862826749985705632e+00
2.018516705647448006e+01,1.972316987876567751e+01,1.161884008827402948e+00
3.491771020524701008e+00,9.543086039188114711e+00,1.985823268466877511e+00
3.559390949918919489e+01,1.209700497354472049e+01,1.448235152596957231e+00
1.389975012106943630e+01,3.753072788285440708e+01,1.459049268206800143e+00
1.351573723239698488e+01,2.232187710192494023e+01,1.168294090418201758e+00
1.760261834657127267e+01,1.969221906863167781e+00,1.256186661609079103e+00
3.066800769916486757e+00,1.603226425441948066e+01,1.524546972273251422e+00
1.324232792142533199e+01,2.485593325574009249e+00,1.150632472979368437e+00
2.458059446505778212e+01,1.541730414251021308e+01,1.819738392669551175e+00
2.406805645029330165e+01,5.014145352469117078e+00,1.367022181667432612e+00
2.755514941944305818e+01,3.370651718677772379e+01,1.961968536965643661e+00
7.199855324633879228e+00,1.568778629213289122e+01,1.457354916856098193e+00
3.011984131385041152e+01,1.688658250723853982e+01,1.231403970871245646e+00
1.303812332050696021e+01,1.815512454921181984e+01,1.905821086076445514e+00
9.862153350160571819e+00,3.411148563159810010e+01,1.549561142562366989e+00
1.017335734502728073e+01,7.136455329520670077e+00,1.818710115112117887e+00
1.255028055845169632e+01,2.518403789135357584e+01,1.996956838732401263e+00
2.334116924909886137e+01,2.161276774335424022e+01,1.891266433893512122e+00
3.007616394923683245e+01,1.388769383932009660e+01,1.131130551140458795e+00
1.108582554081114502e+01,1.416952368372456661e+01,1.439753570213862410e+00
3.988070979420947282e+01,2.085876261456563796e+01,1.624002300426458767e+00
2.181959933775542737e+01,3.153379757100555025e+01,1.877292125473102313e+00
1.230158731744420919e+01,8.417000649330246276e+00,1.822599468236453024e+00
3.181530240941332011e+01,3.572459367668582786e+01,1.176659953654874524e+00
2.837134255410272843e+01,1.908620384916889989e+01,1.426413860891764918e+00
1.284144982074137964e+00,5.213774953465897255e+00,1.526046867655144190e+00
2.666698643107765498e+00,6.017917781486157303e+00,1.971097994557031940e+00
2.716005613188778511e+01,3.875829704071963278e+01,1.107037210777380043e+00
1.627037262143852914e+01,3.339001031232704264e+01,1.854992071195716630e+00
3.920288353556391314e+01,1.772042300970313988e+01,1.869827214413593008e+00
4.897386394713354463e+00,9.553670182813561951e+00,1.405828359762932633e+00
3.350854644209972832e+01,2.725804097342655297e+01,1.614481018944029955e+00
1.561361935919907040e+01,3.032298119591451524e+01,1.390114388837695003e+00
1.910291162551808952e+01,3.678792382481599077e+01,1.170323276209916052e+00
1.934475392825256179e+01,2.155184688205829957e+01,1.691896759113061144e+00
1.637535741957760749e+00,2.607155226882432686e+01,1.051117886535944290e+00
1.040180893707701948e+01,3.948139348465027609e+01,1.274098854155890415e+00
2.468546554172633378e+01,3.132295460421832800e+01,1.574721352471097235e+00
2.316491969819937324e+01,3.559546640602953005e+01,1.830929611071547392e+00
2.973329809045842609e+01,1.690053551256450959e+01,1.284096134832947822e+00
3.894390778578475221e+01,1.016812884005232398e+01,1.182817084630301885e+00
2.159807593180119412e+01,2.959220667115607739e+01,1.727478316702053540e+00
1.128918500775466427e+01,1.356880031106291185e+00,1.415380577692300523e+00
2.373379716839997400e+01,1.545915486339899836e+01,1.375749384935307518e+00
3.775567134348971621e+01,1.648324652292315307e+01,1.930580637824946155e+00
2.176779727901100614e+01,1.216358407223313343e+01,1.263766106151881896e+00
2.254698328484522563e+01,2.638747825323544127e+00,1.244653101792508210e+00
2.922016886785812417e+01,2.550313032356964982e+01,1.248285393581858749e+00
3.917820003145217811e+01,3.739463441737784422e+01,1.045793313243668532e+00
7.759130874952968604e+00,2.215453956059245755e+01,1.350316603265417026e+00
1.661014161720394711e+01,7.894089560121666516e+00,1.941395996569959426e+00
1.688754300899195471e+01,3.529892764702928787e+00,1.322177681741341759e+00
3.756595189264415779e+01,3.080042246272724782e+01,1.575283236069218162e+00
6.822249796665875721e+00,3.216718716651544696e+01,1.089645701195951721e+00
2.135799907665673913e+01,3.137603334859565862e+01,1.492737555386380421e+00
2.652103071254388311e+01,1.672030858129706843e+01,1.014460497743129297e+00
2.106244726155686209e+01,6.581029218863614361e+00,1.579412860089517201e+00
2.157132547463769257e-01,3.398388375547945373e+01,1.329364672301082351e+00
8.934004610443150085e+00,3.398147841526927238e+01,1.993645075000753053e+00
1.909800564247005283e+01,3.875318697327330142e+00,1.560320857751495538e+00
2.418760222140130978e+01,1.987986172847731936e+01,1.863578988254024793e+00
3.452355721740939742e+01,2.547409496955466146e+00,1.847128988510599701e+00
3.706780103133605309e+01,3.746584656687124237e+01,1.435416098479077807e+00
8.412799046127027225e+00,3.629029799394042044e+01,1.206539662019153969e+00
2.605004025339937712e+01,8.817460141354253267e+00,1.513981312645415800e+00
1.452239819965742029e+01,2.745727488230009783e+00,1.961753134870695359e+00
2.001471106062868444e+01,8.392982935242759623e+00,1.949629769076026253e+00
1.204482763391386513e+01,2.662469903274580574e+01,1.273694583255713830e+00
1.730190233345049933e+01,3.575124843319678547e+01,1.702387548118235561e+00
2.387514190042764994e+01,2.931066044632598278e+01,1.875697353144624824e+00
1.562771297022345074e+00,1.119018020619052756e+01,1.111028370405017451e+00
3.754739784382236678e+01,2.959570690402863136e+01,1.657090715801162961e+00
2.926935218038947539e+01,3.728422377171335711e+01,1.901104880240283013e+00
3.358585518409284987e-01,4.937596847508709530e+00,1.992484157256052546e+00
1.646701788433265179e+01,1.673211846943985748e+01,1.591816408268067473e+00
3.520197684112328318e+01,1.925394881002974756e+01,1.728539303617197653e+00
1.283644966309114821e+01,2.263570340419799010e+01,1.755490382180826092e+00
1.970077542569532270e+01,3.890007266485665127e+01,1.626190239792513426e+00
1.168366032424896339e+01,3.390041207204645701e+01,1.672312894340111544e+00
5.382556032509158150e+00,1.945594720392276145e+01,1.684094222883437020e+00
7.548438558081995708e+00,3.124814633631129368e+01,1.194217281150704579e+00
9.503296107878437482e+00,4.067600938901274610e+00,1.969734599038001299e+00
1.187171571123133873e+01,3.222321179416599790e+01,1.476535115415968269e+00
1.569210734039789301e+01,1.996821269032894008e+01,1.014304785602399894e+00
5.103557259851783101e+00,7.076323752292390523e+00,1.974029839583403945e+00
2.500669840931744048e+01,1.436977310735006341e+01,1.482164484647382263e+00
2.821061995413888113e+01,1.297338111568393515e+01,1.172683809256031218e+00
